Timestamp,% global CPU,Cpacidad de memoria utilizada,% Memoria utilizada 
20:22:11,0.4,1516996,37.5664
20:22:13,0.4,1517120,37.5694
20:22:15,0.4,1517384,37.5760
20:22:18,0.4,1516992,37.5663
20:22:20,0.4,1516960,37.5655
20:22:22,0.4,1516860,37.5630
20:22:24,0.4,1517160,37.5704
20:22:26,0.4,1517168,37.5706
20:22:28,0.4,1517176,37.5708
20:22:30,0.4,1517068,37.5681
20:22:32,0.4,1516936,37.5649
20:22:34,0.4,1517044,37.5676
20:22:36,0.4,1516912,37.5643
20:22:38,0.4,1516952,37.5653
20:22:40,0.4,1517076,37.5683
20:22:42,0.4,1516960,37.5655
20:22:44,0.4,1516968,37.5657
20:22:47,0.4,1516860,37.5630
20:22:49,0.4,1517016,37.5669
20:22:51,0.4,1516900,37.5640
20:22:53,0.4,1516924,37.5646
20:22:55,0.4,1516784,37.5611
20:22:57,0.4,1516668,37.5582
20:22:59,0.4,1516940,37.5650
20:23:01,0.4,1517352,37.5752
20:23:03,0.4,1517228,37.5721
20:23:05,0.4,1517260,37.5729
20:23:07,0.4,1517524,37.5794
20:23:09,0.4,1517144,37.5700
20:23:11,0.4,1517168,37.5706
20:23:14,0.4,1517152,37.5702
20:23:16,0.4,1517144,37.5700
20:23:18,0.4,1517144,37.5700
20:23:20,0.4,1517036,37.5674
20:23:22,0.4,1517268,37.5731
20:23:24,0.4,1517500,37.5788
20:23:26,0.4,1517592,37.5811
20:23:28,0.4,1517264,37.5730
20:23:30,0.4,1517072,37.5682
20:23:32,0.4,1517176,37.5708
20:23:34,0.4,1517004,37.5666
20:23:36,0.4,1517120,37.5694
20:23:39,0.4,1517452,37.5777
20:23:41,0.4,1517452,37.5777
20:23:43,0.4,1517436,37.5773
20:23:45,0.4,1517140,37.5699
20:23:47,0.4,1517160,37.5704
20:23:49,0.4,1516948,37.5652
20:23:51,0.4,1516884,37.5636
20:23:53,0.4,1517264,37.5730
20:23:55,0.4,1516852,37.5628
20:23:57,0.4,1516872,37.5633
20:23:59,0.4,1517144,37.5700
20:24:01,0.4,1517136,37.5698
20:24:04,0.4,1517136,37.5698
20:24:06,0.4,1517144,37.5700
20:24:08,0.4,1517516,37.5792
20:24:10,0.4,1517220,37.5719
20:24:12,0.4,1517204,37.5715
20:24:14,0.4,1516896,37.5639
20:24:16,0.4,1516436,37.5525
20:24:18,0.4,1516692,37.5588
20:24:20,0.4,1516624,37.5572
20:24:22,0.4,1516896,37.5639
20:24:24,0.4,1516632,37.5574
20:24:26,0.4,1516888,37.5637
20:24:29,0.4,1516748,37.5602
20:24:31,0.4,1516740,37.5600
20:24:33,0.4,1517136,37.5698
20:24:35,0.4,1517028,37.5672
20:24:37,0.4,1517036,37.5674
20:24:39,0.4,1517184,37.5710
20:24:41,0.4,1517464,37.5780
20:24:43,0.4,1517076,37.5683
20:24:45,0.4,1516976,37.5659
20:24:47,0.4,1517000,37.5665
20:24:49,0.4,1517280,37.5734
20:24:51,0.4,1517784,37.5859
20:24:54,0.4,1517544,37.5799
20:24:56,0.4,1517552,37.5801
20:24:58,0.4,1517616,37.5817
20:25:00,0.4,1517584,37.5809
20:25:02,0.4,1517320,37.5744
20:25:04,0.4,1517188,37.5711
20:25:06,0.4,1516964,37.5656
20:25:08,0.4,1516832,37.5623
20:25:10,0.4,1516544,37.5552
20:25:12,0.4,1516736,37.5599
20:25:14,0.4,1517036,37.5674
20:25:16,0.4,1516824,37.5621
20:25:18,0.4,1516532,37.5549
20:25:21,0.4,1517008,37.5667
20:25:23,0.4,1516476,37.5535
20:25:25,0.4,1516620,37.5571
20:25:27,0.4,1516624,37.5572
20:25:29,0.4,1517040,37.5675
20:25:31,0.4,1516948,37.5652
20:25:33,0.4,1517148,37.5701
20:25:35,0.4,1516856,37.5629
20:25:37,0.4,1516660,37.5580
20:25:40,0.4,1517372,37.5757
20:25:42,0.4,1517232,37.5722
20:25:44,0.4,1517168,37.5706
20:25:46,0.4,1517688,37.5835
20:25:48,0.4,1517680,37.5833
20:25:50,0.4,1517540,37.5798
20:25:52,0.4,1517656,37.5827
20:25:54,0.4,1517424,37.5770
20:25:56,0.4,1517680,37.5833
20:25:58,0.4,1517424,37.5770
20:26:01,0.4,1517740,37.5848
20:26:03,0.4,1517408,37.5766
20:26:05,0.4,1517268,37.5731
20:26:07,0.4,1517664,37.5829
20:26:09,0.4,1517300,37.5739
20:26:11,0.4,1517440,37.5774
20:26:13,0.4,1517456,37.5778
20:26:15,0.4,1517472,37.5782
20:26:17,0.4,1517556,37.5802
20:26:19,0.4,1517284,37.5735
20:26:21,0.4,1516912,37.5643
20:26:24,0.4,1517192,37.5712
20:26:26,0.4,1517200,37.5714
20:26:28,0.4,1516960,37.5655
20:26:30,0.4,1517480,37.5784
20:26:32,0.4,1517496,37.5788
20:26:34,0.4,1517504,37.5789
20:26:36,0.4,1517520,37.5793
20:26:38,0.4,1517528,37.5795
20:26:41,0.4,1517536,37.5797
20:26:43,0.4,1517552,37.5801
20:26:45,0.4,1517692,37.5836
20:26:47,0.4,1517584,37.5809
20:26:49,0.4,1517228,37.5721
20:26:51,0.4,1517756,37.5852
20:26:53,0.4,1517716,37.5842
20:26:55,0.4,1517468,37.5781
20:26:57,0.4,1517616,37.5817
20:26:59,0.4,1517356,37.5753
20:27:01,0.4,1517884,37.5884
20:27:04,0.4,1517664,37.5829
20:27:06,0.4,1517712,37.5841
20:27:08,0.4,1517596,37.5812
20:27:10,0.4,1517572,37.5806
20:27:12,0.4,1517376,37.5758
20:27:14,0.4,1517800,37.5863
20:27:16,0.4,1517512,37.5791
20:27:19,0.4,1517620,37.5818
20:27:21,0.4,1517676,37.5832
20:27:23,0.4,1517428,37.5771
20:27:25,0.4,1517620,37.5818
20:27:27,0.4,1517728,37.5845
20:27:29,0.4,1517672,37.5831
20:27:31,0.4,1517960,37.5902
20:27:33,0.4,1517960,37.5902
20:27:35,0.4,1518108,37.5939
20:27:37,0.4,1518248,37.5974
20:27:39,0.4,1517984,37.5908
20:27:41,0.4,1518008,37.5914
20:27:44,0.4,1517688,37.5835
20:27:46,0.4,1517836,37.5872
20:27:48,0.4,1517828,37.5870
20:27:50,0.4,1517952,37.5900
20:27:52,0.4,1517896,37.5887
20:27:54,0.4,1517768,37.5855
20:27:56,0.4,1517828,37.5870
20:27:58,0.4,1517896,37.5887
